area_id,num_transactions,population,age_0_17,age_18_64,age_65+
E05011095,80320,9987,1074,8214,699
E05011096,73710,15928,3641,10992,1295
E05011097,17133,12014,2588,8569,857
E05011098,202784,15593,2739,11981,873
E05011099,18109,7133,1545,4889,699
E05011100,28598,11273,3017,6930,1326
E05011101,41644,11993,2866,7737,1390
E05011102,155085,12309,3120,8217,972
E05011103,29841,12784,2373,9258,1153
E05011104,238311,16279,2559,13005,715
E05011105,134474,14242,2788,10239,1215
E05011106,368261,18952,3112,14355,1485
E05011107,122268,11158,2188,7993,977
E05011108,84497,13369,2750,9518,1101
E05011109,202951,18413,4704,12153,1556
E05011110,106064,15767,4089,10546,1132
E05011111,34186,10322,2472,7070,780
E05011112,492405,16365,2997,12218,1150
E05011113,49253,18155,3888,12593,1674
E05011114,89949,5984,945,4600,439
E05011115,69889,13241,2824,9348,1069
E05011116,365015,15262,3065,11023,1174
E05011117,448579,11911,1558,9552,801
E05011217,7161,11177,2553,6754,1870
E05011218,21526,16954,4466,10393,2095
E05011219,9405,16216,3165,9488,3563
E05011220,14456,16456,3378,10017,3061
E05011221,11209,17285,3665,10358,3262
E05011222,6919,15925,3686,9780,2459
E05011223,11746,15709,3325,9398,2986
E05011224,27128,16252,3543,9792,2917
E05011225,8416,11481,3147,6913,1421
E05011226,23501,16703,3624,10458,2621
E05011227,7393,10623,1991,6243,2389
E05011228,6162,10896,2569,6757,1570
E05011229,6412,7859,1563,4522,1774
E05011230,10508,15395,3415,9086,2894
E05011231,11040,12437,3754,7458,1225
E05011232,30125,16756,5166,10258,1332
E05011233,17265,14263,3018,8562,2683
E05011234,23186,15355,3844,9564,1947
E05011235,34309,13204,2958,8220,2026
E05011236,69155,12409,2754,7907,1748
E05011237,24278,15941,4524,9926,1491
E05011238,84306,13836,3284,8794,1758
E05011239,55545,14088,3539,8488,2061
E05011240,31275,11963,3648,7374,941
E05011241,61548,13406,3092,8507,1807
E05011242,30826,13423,3074,8517,1832
E05011243,41907,15214,3708,9115,2391
E05011244,24590,14245,3889,9176,1180
E05011245,30115,13961,3476,8561,1924
E05011246,13674,13136,4072,8218,846
E05011247,37219,15771,5008,9523,1240
E05011248,44040,14813,4034,9058,1721
E05011249,57540,8814,1710,5155,1949
E05011250,23598,12219,3447,7483,1289
E05011251,18786,16306,4497,10262,1547
E05011252,59253,15099,3012,10137,1950
E05011253,42436,13733,3695,8791,1247
E05011254,195802,8907,1980,5526,1401
E05011255,216988,12085,2173,7927,1985
E05011462,10291,11779,2560,7574,1645
E05011463,12430,15455,3455,10269,1731
E05011464,30605,16620,4368,10447,1805
E05011465,16068,20095,5828,12779,1488
E05011466,5848,12446,2800,7496,2150
E05011467,63242,16775,3803,11159,1813
E05011468,9167,13406,3302,9385,719
E05011469,4857,10264,2360,6184,1720
E05011470,4439,11652,3971,6454,1227
E05011471,4424,11118,3088,6571,1459
E05011472,48160,13884,3354,8801,1729
E05011473,61704,9036,1959,5682,1395
E05011474,3838,9232,2005,5266,1961
E05011475,2623,5236,1115,3154,967
E05011476,11357,18855,4030,11603,3222
E05011477,6640,10816,2487,6818,1511
E05011478,5321,16107,3307,9342,3458
E05011479,13536,10450,2967,6419,1064
E05011480,3870,10803,2292,6437,2074
E05011481,3171,9881,1938,6038,1905
E05011482,12514,12940,2768,7675,2497
E05011483,7448,11246,2731,6677,1838
E05011484,14593,15233,3223,10323,1687
E05011485,40051,18010,4752,11588,1670
E05011486,38603,17298,4762,10841,1695
E05011487,11525,15592,4160,9750,1682
E05011488,25095,18271,5099,11378,1794
E05011489,76861,17570,4682,11401,1487
