area_id,num_transactions,population,age_0_17,age_18_64,age_65+
E05000472,28571,8188,1738,4712,1738
E05000473,15185,10202,2375,6340,1487
E05000474,27201,11082,2818,7289,975
E05000475,123018,16077,3884,11292,901
E05000476,191705,17201,4761,11076,1364
E05000477,97507,16442,3978,11186,1278
E05000478,149381,18184,4166,12753,1265
E05000479,109338,14142,3854,9316,972
E05000480,79284,17238,4438,11519,1281
E05000481,74578,14626,3703,9656,1267
E05000482,138540,16652,5051,10389,1212
E05000483,109716,16563,3698,11565,1300
E05000484,97731,17783,3930,12642,1211
E05000485,181627,16379,4269,11024,1086
E05000486,178126,15307,3783,10287,1237
E05000487,92304,17976,5575,11120,1281
E05000488,129491,15990,4299,10476,1215
E05000489,143793,15998,4075,10619,1304
E05000490,173064,17676,4725,11733,1218
E05000491,155841,12672,2849,9313,510
E05000492,192625,27615,4818,21657,1140
E05000493,73746,15351,4443,9837,1071
E05000494,91243,16382,3683,11395,1304
E05000516,84036,10131,2315,6157,1659
E05000517,29103,10479,2759,6094,1626
E05000518,4026,10781,2590,6753,1438
E05000519,6220,10679,2495,6440,1744
E05000520,2938,10264,2247,6172,1845
E05000521,3155,9602,2141,5794,1667
E05000522,4237,11391,2589,7146,1656
E05000523,5178,10624,2528,6414,1682
E05000524,8796,11518,2591,7112,1815
E05000525,27831,11405,2696,7187,1522
E05000526,10929,11274,2589,7081,1604
E05000527,6762,11649,2869,7545,1235
E05000528,6667,11223,2129,7347,1747
E05000529,5390,10425,2294,6830,1301
E05000530,5626,10693,2233,6743,1717
E05000531,6001,10838,2214,7159,1465
E05000532,4654,11086,2841,6858,1387
E05000533,5219,10062,2244,6086,1732
E05000555,3908,10672,2526,6620,1526
E05000556,4230,11148,2759,6640,1749
E05000557,4625,10470,2262,6382,1826
E05000558,4630,10434,2288,6630,1516
E05000559,4676,10392,2554,6094,1744
E05000560,5433,10487,2324,5916,2247
E05000561,3665,10919,2285,6531,2103
E05000562,6682,12447,3356,7759,1332
E05000563,8150,10811,2451,6683,1677
E05000564,6651,11772,2569,7851,1352
E05000565,7596,10900,2578,6471,1851
E05000566,5220,10400,2084,6596,1720
E05000567,7963,11055,2355,7116,1584
E05000568,6698,10635,2494,6658,1483
E05000569,4754,11563,2628,7333,1602
E05000570,4425,10767,2326,6495,1946
E05000571,9636,12132,3220,7775,1137
E05000572,6384,12866,3083,8050,1733
E05000590,205443,14157,3487,9599,1071
E05000591,148053,13179,3030,9150,999
E05000592,165653,14775,3962,9591,1222
E05000593,164847,10609,2047,6081,2481
E05000594,196673,11108,2336,6798,1974
E05000595,360621,13255,3014,8986,1255
E05000596,202257,15184,3245,10820,1119
E05000597,359865,12375,3174,7778,1423
E05000598,289950,11626,2690,6921,2015
E05000599,69977,14849,3370,10312,1167
E05000600,81739,14298,4018,9177,1103
E05000601,139970,14543,3454,9837,1252
E05000602,184951,12085,2678,7524,1883
E05000603,295910,15881,4131,10337,1413
E05000604,218949,15442,4170,10088,1184
E05000605,371905,13599,2630,9919,1050
E05000606,113163,13639,3439,9082,1118
E05000607,124752,12349,2969,7664,1716
E05000608,90174,13706,3473,9089,1144
E05000609,167940,14012,3713,9015,1284
E05000610,115010,15665,2710,11681,1274
E05000611,47749,14240,2460,10674,1106
E05000612,53215,16349,3044,12193,1112
E05000613,21164,15380,2500,11098,1782
E05000614,18341,15216,2166,11965,1085
E05000615,52984,16834,4025,11137,1672
E05000616,38775,15561,3160,11048,1353
E05000617,82526,15945,3263,11340,1342
E05000618,35335,14742,2669,10587,1486
E05000619,42527,16128,3421,11650,1057
E05000620,196359,17592,2903,13164,1525
E05000621,19658,16790,3744,11313,1733
E05000622,55084,17897,3005,12913,1979
E05000623,29937,15510,2151,12143,1216
E05000624,44387,16402,3644,11319,1439
E05000625,15189,15615,2844,11165,1606
E05000626,48840,16348,3239,11525,1584
E05000627,25441,15261,3237,10710,1314
E05000628,29857,16502,3633,11195,1674
E05000629,19864,15500,3218,10224,2058
E05000630,81511,12944,2761,8386,1797
E05000631,31379,11184,1776,8242,1166
E05000632,67778,12959,1805,9667,1487
E05000633,20671,10634,2396,6870,1368
E05000634,202476,12674,3303,7831,1540
E05000635,35482,12927,2894,8842,1191
E05000636,72809,12253,1861,8963,1429
E05000637,21549,10433,1475,7648,1310
E05000638,43149,14401,1990,11044,1367
E05000639,124735,11388,2371,7754,1263
E05000640,65817,10929,2350,7550,1029
E05000641,19175,11894,1526,8989,1379
E05000642,38250,13504,3457,8714,1333
E05000643,124663,13186,2318,8669,2199
E05000644,77268,10884,1349,8029,1506
E05000645,14406,8996,1162,6365,1469
E05000646,19174,11276,1828,7916,1532
E05000647,11592,10086,1364,7483,1239
E05000648,76435,13668,3492,8851,1325
E05000649,25669,11827,1132,9375,1320
E05009288,9413,1296,179,766,351
E05009290,638,1156,197,656,303
E05009292,4548,802,101,646,55
E05009302,10379,1350,152,850,348
E05009305,4953,962,95,756,111
E05009310,5080,1121,294,675,152
E05009317,134661,21280,5002,14941,1337
E05009318,76878,15473,2856,11930,687
E05009319,254458,18070,3567,13283,1220
E05009320,147294,13920,2903,9893,1124
E05009321,192616,8870,2367,5992,511
E05009322,165509,14217,4001,9576,640
E05009323,140523,17055,2924,13517,614
E05009324,52773,15189,2768,11541,880
E05009325,133510,17185,5319,10709,1157
E05009326,57829,7617,1274,5982,361
E05009327,122629,20353,5493,13705,1155
E05009328,42296,8054,2148,5473,433
E05009329,65466,14406,3615,9896,895
E05009330,49451,12123,1745,9519,859
E05009331,258430,18298,3813,13302,1183
E05009332,55386,15454,3880,10487,1087
E05009333,138539,13667,2377,10542,748
E05009334,50348,11933,2919,7997,1017
E05009335,174378,14716,2836,10908,972
E05009336,127267,15948,2990,12161,797
E05009367,23810,9225,1401,7271,553
E05009368,34291,14357,4536,8992,829
E05009369,51671,14501,3120,10263,1118
E05009370,36957,8149,1071,6673,405
E05009371,64725,7880,1294,5972,614
E05009372,139692,13696,2762,9794,1140
E05009373,80464,14092,2898,10134,1060
E05009374,241427,12668,2994,8688,986
E05009375,111534,14305,2884,10339,1082
E05009376,262369,12828,3150,8840,838
E05009377,53729,14016,2194,11133,689
E05009378,70635,14762,2495,11448,819
E05009379,142512,13497,3624,8637,1236
E05009380,111857,16030,3749,11144,1137
E05009381,88846,13676,2494,10030,1152
E05009382,38729,9627,1881,7143,603
E05009383,51291,19321,7267,10649,1405
